ObjectName,ObjectID,ObjectCategory,GtCategory,Planarity,Scatter,Linearity,MinHeight,MaxHeight,centroid_x,centroid_y,centroid_z,Volume,BiggestArea,Orientation,HueMean,SatMean,ValMean,HueStdv,SatStdv,ValStdv,HueHist0,HueHist1,HueHist2,HueHist3,HueHist4,ValHist0,ValHist1,ValHist2,ValHist3,ValHist4,SatHist0,SatHist1,SatHist2,SatHist3,SatHist4
ceiling_0,1804,ceiling,53,0.14933,0.848995,0.698827,2.03251,2.24698,1.31239,2.13143,3.91132,1.65436,6.27759,1.05906,195.359,0.159611,0.881037,68.104,0.10854,0.105024,0.105543,0.0151463,0.209716,0.663518,0.00607656,0,6.01639e-05,0.00219598,0.256659,0.741084,0.568264,0.431556,0.000180492,0,0
refrigerator_0,1806,refrigerator,25,0.229636,0.7471,0.505832,0.0426399,1.68217,-0.235751,0.992756,0.86237,0.337486,1.21814,86.0115,166.158,0.0695571,0.488409,141.444,0.0551238,0.207811,0.452718,0.0181669,0.0619987,0.137501,0.329615,0.0538665,0.352744,0.233148,0.307979,0.0522625,0.987652,0.00831872,0.00253665,0.0010445,0.000447644
oven_0,1807,oven,98,0.392702,0.598642,0.201611,0.724459,1.19004,-0.121534,0.976262,1.4102,0.0532445,0.275257,89.663,114.552,0.0931017,0.511792,120.175,0.126731,0.22564,0.655726,0.0397952,0.0568238,0.0713845,0.176271,0.0596002,0.317929,0.30596,0.12864,0.18787,0.91387,0.0579344,0.012463,0.00487414,0.0108588
cabinet_2,1808,cabinet,36,0.295592,0.673103,0.361858,0.178924,0.765124,-0.116864,0.595899,1.46878,0.107256,0.412287,88.9229,144.19,0.0845505,0.521817,124.928,0.13548,0.223824,0.481901,0.0845627,0.115665,0.0889734,0.228897,0.0330798,0.415437,0.12403,0.291939,0.135513,0.932852,0.0257034,0.0219011,0.0069962,0.0125475
wall_2,1809,wall,13,0.0281722,0.890729,0.822007,0.758126,1.64055,-0.314168,1.08924,2.52051,1.63571,2.25459,66.1483,71.9062,0.113171,0.562457,95.0842,0.113982,0.194905,0.825771,0.0289405,0.020065,0.0394643,0.0857596,0.0465489,0.169173,0.333671,0.351296,0.0993106,0.861114,0.10947,0.0213963,0.00499247,0.00302718
counter_1,1810,counter,38,0.0645562,0.934493,0.869461,0.697293,0.793487,0.0705984,0.74158,2.61151,0.146666,1.50553,2.18704,39.6666,0.508003,0.363658,44.23,0.229221,0.149916,0.965121,0.00546757,0.00433635,0.0107735,0.0143019,0.128367,0.513359,0.293067,0.0552952,0.00991166,0.115627,0.169333,0.382434,0.22988,0.102726
paper_roll_0,1811,paper_roll,7,0.0778432,0.803611,0.666495,0.78245,1.04255,0.435887,0.894386,3.38711,0.00449012,0.0382077,85.9589,37.2051,0.173011,0.541498,46.2568,0.154064,0.211245,0.947022,0.0335637,0.000658111,0,0.0187562,0.0408029,0.256992,0.338927,0.20566,0.157618,0.769661,0.162224,0.0309312,0.0217177,0.0154656
stove_0,1812,stove,31,0.36963,0.604228,0.221526,0.774764,0.827905,-0.125791,0.804782,2.36675,0.00587634,0.109158,4.49506,48.4616,0.439142,0.299002,57.8334,0.296701,0.246452,0.949123,0.00701754,0.00175439,0.0105263,0.0315789,0.436842,0.4,0.045614,0.0263158,0.0912281,0.263158,0.245614,0.164912,0.177193,0.149123
pot_0,1813,pot,32,0.18944,0.657288,0.391212,0.773687,0.932572,-0.170435,0.830006,2.3913,0.00681261,0.0502481,48.2162,53.6052,0.368941,0.301117,65.9905,0.254944,0.236769,0.922438,0.0156971,0.00923361,0.010157,0.0424746,0.407202,0.414589,0.066482,0.033241,0.0784857,0.306556,0.301016,0.193906,0.131117,0.0674054
microwave_0,1814,microwave,26,0.0445921,0.753071,0.607311,0.77739,1.02596,0.00978713,0.900294,3.08755,0.0486865,0.180634,87.1228,124.531,0.131177,0.488631,133.97,0.178151,0.254222,0.631259,0.00896765,0.0146258,0.125867,0.21928,0.138145,0.2496,0.285897,0.164941,0.161418,0.859187,0.0760115,0.024234,0.0163339,0.024234
wall_1,1815,wall,13,0.0702186,0.927523,0.856176,0.800001,1.3472,1.03625,1.04895,3.55624,0.31006,1.19137,83.9803,121.587,0.164054,0.419668,134.649,0.149637,0.192214,0.653936,0.0133014,0.0179569,0.0822012,0.232605,0.133217,0.365335,0.308666,0.174849,0.0179326,0.746956,0.177363,0.052346,0.0158401,0.00749422
wall_4,1816,wall,13,0.265711,0.727309,0.458108,0.135882,1.9844,1.84783,0.968732,2.8883,0.310486,1.84129,87.6929,77.6951,0.326387,0.222559,103.217,0.272117,0.156197,0.816243,0.0266213,0.0156822,0.0286439,0.112809,0.505676,0.334525,0.154173,0.00534135,0.000284872,0.437407,0.262538,0.119076,0.0928682,0.0881109
counter_0,1817,counter,38,0.207892,0.789856,0.580837,0.69576,0.848257,1.04587,0.763777,3.18863,0.163336,1.36588,5.96762,48.7967,0.428751,0.371023,69.9002,0.229087,0.165666,0.93008,0.0060909,0.00281256,0.0162484,0.0447681,0.14525,0.454972,0.319987,0.0616972,0.0180935,0.19971,0.264363,0.303398,0.173411,0.0591175
scourer_0,1818,scourer,171,0.224696,0.651726,0.36524,0.816297,0.855356,1.69356,0.830676,2.86747,0.000631715,0.0152322,3.48744,44.1018,0.763264,0.184161,12.0611,0.149099,0.109748,1,0,0,0,0,0.7,0.233333,0.0666667,0,0,0,0.0111111,0.144444,0.444444,0.4
bowl_0,1819,bowl,34,0.361711,0.516327,0.0936354,0.741264,0.817867,-0.0985361,0.776657,1.89139,0.00406756,0.0478845,9.16069,31.8751,0.796204,0.384504,41.6361,0.200619,0.14606,0.984536,0,0,0,0.0154639,0.119588,0.4,0.408247,0.0701031,0.00206186,0.00721649,0.0463918,0.124742,0.236082,0.585567
milk_bottle_0,1820,milk_bottle,172,0.196735,0.756353,0.536161,0.785919,0.9398,-0.247575,0.862645,2.15378,0.000945971,0.0152459,89.4731,44.8579,0.561987,0.392986,11.446,0.265196,0.114518,1,0,0,0,0,0.0254403,0.58317,0.336595,0.0528376,0.00195695,0.0606654,0.303327,0.18591,0.195695,0.254403
cereal_box_0,1821,cereal_box,133,0.441432,0.553309,0.109247,0.760827,1.00933,-0.259969,0.881941,1.93221,0.00239554,0.0795353,89.7199,154.468,0.366292,0.442205,124.136,0.221007,0.163893,0.472269,0.00294118,0.00546218,0.398739,0.120588,0.0726891,0.363025,0.381933,0.168487,0.0138655,0.276891,0.347059,0.202941,0.122269,0.0508403
sink_0,1822,sink,3,0.287173,0.687408,0.387525,0.666021,0.846504,1.38899,0.735147,3.07624,0.0738009,0.36095,5.34012,80.9708,0.336285,0.34935,105.858,0.268784,0.184048,0.811993,0.0187338,0.00560341,0.0423183,0.121352,0.222129,0.454378,0.214101,0.0921636,0.0172284,0.437401,0.168604,0.18876,0.1487,0.0565359
faucet_0,1823,faucet,0,0.171671,0.540524,0.22495,0.818951,0.868092,1.42676,0.840514,3.3032,0.000142625,0.00335386,86.4768,111.753,0.182175,0.356373,136.635,0.153431,0.207716,0.6875,0,0,0.104167,0.208333,0.229167,0.458333,0.145833,0.145833,0.0208333,0.729167,0.166667,0.0833333,0.0208333,0
upper_cabinet_1,1824,upper_cabinet,27,0.073258,0.852392,0.741958,1.2072,1.91289,0.0362571,1.40331,2.85438,1.01698,1.69374,71.1086,128.656,0.117529,0.578714,106.108,0.175424,0.20253,0.488159,0.0625788,0.179573,0.178973,0.0907166,0.0277706,0.182143,0.335426,0.289848,0.164812,0.807601,0.0926871,0.0687106,0.0238908,0.00711095
upper_cabinet_0,1825,upper_cabinet,27,0.0973194,0.779866,0.62114,1.23138,1.92197,0.948541,1.49221,3.29444,0.830776,1.41676,76.6659,126.847,0.162044,0.384709,110.47,0.189813,0.20893,0.523131,0.0679113,0.134222,0.154635,0.1201,0.201646,0.387719,0.240974,0.131041,0.0386197,0.746334,0.132414,0.0737852,0.0347622,0.0127041
cabinet_0,1826,cabinet,36,0.0871297,0.906789,0.816619,0.00475574,0.709522,0.179679,0.524709,2.57379,0.48689,1.31558,86.3583,119.586,0.0769343,0.612269,100.934,0.130929,0.193356,0.5103,0.104862,0.188474,0.106498,0.0898657,0.028558,0.126785,0.315371,0.348681,0.180606,0.942593,0.0236937,0.0122167,0.00936989,0.0121271
cabinet_1,1827,cabinet,36,0.146559,0.834281,0.678142,0.0112953,0.717005,1.03063,0.471666,3.0365,0.650678,1.23195,86.7272,130.345,0.121968,0.528256,123.926,0.199458,0.216532,0.569016,0.047861,0.0761274,0.112369,0.194627,0.0742194,0.228608,0.340552,0.218435,0.138185,0.90067,0.0312322,0.0086083,0.0148656,0.0446239
trash_bin_0,1828,trash_bin,89,0.145447,0.550957,0.253712,-0.000944078,0.270422,1.4833,0.182968,2.66135,0.021229,0.088371,72.3906,65.6376,0.813483,0.127916,104.577,0.273694,0.107143,0.824765,0.0171365,0.0176893,0.0331675,0.107242,0.672747,0.327253,0,0,0,0.0746269,0.0215589,0.0547264,0.1288,0.720287
wall_3,1829,wall,13,0.360191,0.639317,0.278879,0.0100835,2.00509,1.40741,1.00151,1.14171,0.430652,4.10963,87.4038,140.77,0.14858,0.538178,151.34,0.133052,0.279985,0.622907,0.00122311,0.000793528,0.0194683,0.355608,0.196192,0.191407,0.0593416,0.335197,0.217862,0.774972,0.156468,0.0606721,0.0060141,0.00187344
wall_5,1830,wall,13,0.0498071,0.926477,0.864812,0.0732326,1.92977,1.89597,0.935731,2.56589,0.253094,0.77983,85.0372,130.691,0.111453,0.523726,121.613,0.152071,0.314957,0.538393,0.0451171,0.0900891,0.162447,0.163953,0.204515,0.186948,0.184879,0.162738,0.260921,0.81131,0.13742,0.0338832,0.00990908,0.00747718
doorframe_0,1831,doorframe,175,0.430225,0.557028,0.120429,0.109381,1.73333,-0.0107557,0.978882,0.395958,0.378216,1.80968,86.7465,48.6247,0.470294,0.370794,99.91,0.304698,0.188602,0.897537,0.000439754,0.000439754,0.00175901,0.0998241,0.194811,0.437115,0.211741,0.146878,0.00945471,0.314204,0.127089,0.215479,0.139182,0.204046
upper_cabinet_2,1832,upper_cabinet,27,0.239447,0.660002,0.370279,1.20876,1.66027,-0.293907,1.43468,1.38309,0.226962,0.539032,45.3639,96.9017,0.0934928,0.384172,96.4496,0.087076,0.201114,0.698691,0.0657645,0.0492115,0.10916,0.0771726,0.246057,0.248518,0.325467,0.167431,0.0125266,0.877866,0.113186,0.00827648,0.000335533,0.000335533
tray_0,1833,tray,44,0.124544,0.872864,0.747024,0.806182,1.07554,1.82621,0.910326,3.14796,0.00238857,0.107466,78.1222,41.1391,0.67405,0.191285,10.8718,0.228272,0.108083,1,0,0,0,0,0.611111,0.361111,0.0277778,0,0,0,0.166667,0.277778,0.25,0.305556
floor_0,1834,floor,14,0.336019,0.661692,0.324528,-0.0628654,0.0643629,1.02402,-0.013628,2.60904,1.124,7.10809,0.696045,40.0745,0.672842,0.186663,33.3847,0.217764,0.10295,0.980229,0.00328789,0.00330981,0.00475648,0.00841699,0.602166,0.378918,0.0131515,0.00572092,4.38385e-05,0.031761,0.082526,0.239029,0.309872,0.336811
wall_6,1835,wall,13,0.209789,0.762479,0.538824,0.440171,1.55873,0.933486,1.03618,0.364724,0.279183,0.988875,89.7391,260.371,0.113159,0.686264,132.946,0.117713,0.133191,0.21584,0,0,0.0366581,0.747502,0.00902353,0.0385111,0.123751,0.654528,0.174186,0.922092,0.0391557,0.0151466,0.0190944,0.00451176
freezer_0,1836,freezer,173,0.3986,0.565899,0.149549,0.448441,0.891518,0.889198,0.71298,0.716741,0.193796,0.47256,3.59085,201.771,0.115577,0.603583,152.955,0.0965692,0.197643,0.403438,0.00284254,0.00118439,0.0816554,0.510879,0.128117,0.00301174,0.141281,0.705628,0.021962,0.876451,0.101925,0.0202362,0.000845995,0.000541437
glass_door_0,1837,glass_door,174,0.156082,0.838741,0.68007,0.0101317,2.05987,1.66539,1.02169,2.06968,0.582324,2.40761,86.7455,122.348,0.200444,0.341697,129.166,0.195345,0.292844,0.648548,0.0244767,0.014475,0.102169,0.210331,0.495316,0.204296,0.0807731,0.0947839,0.124831,0.65049,0.204676,0.0987086,0.0284858,0.0176401
wall_7,1838,wall,13,0.281065,0.706339,0.418976,0.000418007,1.97982,1.98536,0.813384,1.7163,1.1793,5.34238,89.325,128.274,0.194824,0.441464,138.622,0.191123,0.310416,0.636825,0.00711642,0.0049815,0.0959294,0.255148,0.298463,0.249549,0.139577,0.113673,0.198738,0.612107,0.236123,0.118465,0.0232944,0.0100104
mug_0,1839,mug,147,0.0771424,0.444227,0.127769,0.750037,0.854259,0.890868,0.790948,3.15514,0.0050863,0.0308278,55.6319,71.6712,0.259236,0.477087,107.971,0.198817,0.195133,0.829213,0.0136934,0.00608596,0.0323317,0.118676,0.035755,0.402054,0.311906,0.164701,0.0855839,0.507037,0.249525,0.167364,0.0737923,0.00228224
mug_1,1840,mug,147,0.10732,0.544657,0.263325,0.750019,0.854927,0.67242,0.79259,3.1653,0.00392154,0.0270572,66.9005,111.911,0.18818,0.535359,131.086,0.191432,0.226041,0.671074,0.0198347,0.0268595,0.0673554,0.214876,0.0235537,0.311157,0.310331,0.171901,0.183058,0.674793,0.166116,0.109091,0.0433884,0.00661157
bottle_0,1841,bottle,12,0.309682,0.56316,0.189899,0.750005,0.960515,-0.0201302,0.834718,2.15808,0.0095778,0.0564872,89.9096,34.9136,0.774057,0.267277,27.4337,0.207329,0.154273,0.989146,0.00283152,0.000943841,0.000943841,0.00613497,0.398773,0.419538,0.139217,0.0424729,0,0.0132138,0.0589901,0.135913,0.232185,0.559698
ceiling_0,1842,ceiling,53,0.196756,0.785193,0.579411,1.96895,2.25306,0.989345,2.14807,3.06204,1.09494,3.39055,1.27289,84.579,0.143912,0.129963,91.3086,0.121574,0.042993,0.767747,0.0585803,0.0370092,0.0591677,0.0774961,0.969852,0.0301478,0,0,0,0.770802,0.193787,0.0292314,0.0033132,0.00286674
refrigerator_0,1844,refrigerator,25,0.443744,0.550821,0.104359,0.495912,1.44415,-0.203447,0.975605,0.908012,0.0673014,0.684061,89.3482,146.506,0.0766363,0.414242,126.063,0.0517973,0.143705,0.41411,0.0233178,0.256058,0.0959373,0.210577,0.029963,0.486172,0.357527,0.117425,0.00891329,0.99236,0.00580956,0.00111416,0.000477498,0.000238749
oven_0,1845,oven,98,0.396363,0.601208,0.20363,0.724466,1.19002,-0.094126,0.962084,1.46253,0.0365472,0.300006,88.7047,137.267,0.0898879,0.486691,122.191,0.114783,0.172912,0.534626,0.0777849,0.0826029,0.094735,0.210251,0.0607767,0.227782,0.485459,0.173216,0.052766,0.911941,0.0675103,0.00969408,0.00417949,0.00667557
cabinet_2,1846,cabinet,36,0.207429,0.786789,0.576469,0.323146,0.765132,-0.0925452,0.641712,1.49159,0.0491207,0.291951,89.7095,133.928,0.0725361,0.417293,103.195,0.0963781,0.117122,0.409046,0.241345,0.120403,0.0838054,0.145401,0.0304829,0.497078,0.39286,0.0794893,8.992e-05,0.960705,0.0206816,0.00683392,0.00746336,0.00431616
wall_2,1847,wall,13,0.0206975,0.801687,0.692182,0.759569,1.64049,-0.296411,1.11671,2.23773,1.84266,2.23487,78.0996,106.862,0.105075,0.542951,115.023,0.113556,0.205032,0.626075,0.0864441,0.0789993,0.0609528,0.147528,0.0732907,0.175572,0.307737,0.360903,0.0824981,0.876148,0.0937574,0.0216242,0.00520874,0.00326204
counter_1,1848,counter,38,0.0609215,0.937489,0.875772,0.70109,0.800383,0.0703004,0.756542,2.39242,0.117916,1.43045,2.84517,53.8588,0.47556,0.382393,70.6445,0.267664,0.165947,0.901554,0.0135605,0.022322,0.0209131,0.0416502,0.100691,0.550302,0.233347,0.093911,0.0217497,0.214635,0.137322,0.306124,0.226302,0.115617
paper_roll_0,1849,paper_roll,7,0.180782,0.694596,0.451503,0.782472,1.04366,0.489566,0.901206,3.48394,0.00664604,0.0513889,87.2537,46.7678,0.209127,0.456093,52.6586,0.191174,0.18199,0.925914,0.038887,0.00536373,0.00469326,0.0251425,0.0566544,0.392893,0.325511,0.184713,0.040228,0.693597,0.160912,0.0787798,0.0476031,0.0191083
stove_0,1850,stove,31,0.170166,0.808841,0.628179,0.773678,0.82562,-0.0831862,0.800302,2.4325,0.00957634,0.179773,4.7287,86.5018,0.378165,0.240236,104.869,0.285144,0.234542,0.747253,0.0549451,0.032967,0.0549451,0.10989,0.542125,0.300366,0.0915751,0.00732601,0.0586081,0.369963,0.212454,0.179487,0.135531,0.102564
pot_0,1851,pot,32,0.208524,0.496335,0.14024,0.773547,0.922959,-0.141274,0.838554,2.43931,0.00376342,0.0292702,63.3897,74.7724,0.434742,0.24889,93.4265,0.282265,0.231885,0.814121,0.0317003,0.0273775,0.0417867,0.0850144,0.537464,0.324207,0.0504323,0.0230548,0.0648415,0.259366,0.229107,0.223343,0.167147,0.121037
microwave_0,1852,microwave,26,0.0462025,0.722091,0.560036,0.77739,1.02846,0.0453355,0.902904,3.17265,0.0543497,0.180611,78.6333,108.111,0.180792,0.42723,125.598,0.226803,0.216971,0.68931,0.0169531,0.0180127,0.100424,0.1753,0.144219,0.35684,0.288086,0.14575,0.0651048,0.780198,0.0954792,0.0472098,0.0310808,0.0460325
wall_0,1853,wall,13,0.0644349,0.930796,0.863977,0.800002,1.34712,1.04362,1.07003,3.65498,0.297939,1.19139,84.187,102.23,0.18255,0.352518,118.476,0.180368,0.171869,0.711048,0.0186765,0.0187495,0.104295,0.147231,0.175835,0.473399,0.265057,0.0731458,0.0125635,0.700382,0.193918,0.062772,0.0250176,0.0179101
wall_4,1854,wall,13,0.17825,0.816498,0.635622,0.132763,1.98174,1.82831,0.966168,2.89506,0.26109,1.73085,87.1426,70.2754,0.266883,0.276886,94.9119,0.242251,0.220541,0.832026,0.0235341,0.0184049,0.044621,0.0814141,0.417178,0.376563,0.124828,0.0390727,0.0423581,0.484026,0.299205,0.109776,0.0562037,0.0507895
counter_0,1855,counter,38,0.213148,0.783294,0.568367,0.714522,0.829468,1.09693,0.767547,3.23165,0.118188,1.18539,4.98193,57.745,0.356456,0.367073,82.1563,0.232224,0.168273,0.89139,0.010848,0.00778578,0.0295143,0.0604619,0.160276,0.447927,0.307131,0.0728736,0.0117927,0.326188,0.266736,0.250057,0.114799,0.0422191
scourer_0,1856,scourer,171,0.185609,0.719661,0.486686,0.816573,0.859685,1.69572,0.829239,2.97701,0.00136476,0.0270746,7.91563,47.5319,0.798181,0.184381,30.5949,0.149502,0.126135,0.985632,0.00574713,0,0,0.00862069,0.557471,0.373563,0.0689655,0,0,0,0.00574713,0.109195,0.367816,0.517241
bowl_0,1857,bowl,34,0.255532,0.549723,0.196818,0.745925,0.824689,-0.0638261,0.775629,1.93807,0.00361549,0.044822,4.56124,30.7962,0.799595,0.321585,12.4923,0.179105,0.120123,0.999162,0,0,0,0.000837872,0.145371,0.659824,0.168412,0.0238793,0.00251362,0.00670297,0.0217847,0.120654,0.289485,0.561374
milk_bottle_0,1858,milk_bottle,172,0.268228,0.691654,0.403367,0.785757,0.965068,-0.211482,0.870108,2.19962,0.00157297,0.0241211,89.8092,52.8409,0.482569,0.370917,27.1076,0.27123,0.137327,0.950676,0.0413683,0.000795545,0.00238663,0.00477327,0.124901,0.482896,0.351631,0.0365951,0.00397772,0.164678,0.303103,0.183771,0.171838,0.176611
cereal_box_0,1859,cereal_box,133,0.399111,0.560021,0.140476,0.760805,1.02036,-0.228223,0.904208,1.95993,0.00682636,0.0840105,88.6949,165.182,0.434537,0.436045,124.72,0.253101,0.163461,0.424837,0.00373483,0.00560224,0.422969,0.142857,0.0602241,0.40943,0.336134,0.189542,0.00466853,0.210084,0.309057,0.188609,0.185341,0.106909
sink_0,1860,sink,3,0.177486,0.777591,0.577644,0.666012,0.846914,1.44099,0.73482,3.09589,0.0667141,0.358883,12.5447,75.3564,0.281886,0.385175,105.162,0.268978,0.185747,0.834027,0.0186664,0.00112448,0.0264253,0.119757,0.194647,0.292252,0.387383,0.109187,0.0165299,0.599235,0.148544,0.0896211,0.0871472,0.0754526
faucet_0,1861,faucet,0,0.0102679,0.922201,0.878168,0.829203,0.885269,1.4575,0.8492,3.32196,2.13836e-05,0.00141303,60.3739,232.286,0.214559,0.122222,13.9191,0.111815,0.0871735,0,0,0.166667,0.833333,0,0.833333,0.166667,0,0,0,0.5,0.5,0,0,0
upper_cabinet_1,1862,upper_cabinet,27,0.0801245,0.862034,0.752988,1.2116,1.91489,0.10264,1.47374,2.90737,1.21837,1.831,80.3922,139.676,0.108463,0.566322,107.048,0.157756,0.182425,0.420435,0.0728412,0.245139,0.138333,0.123252,0.0254159,0.162907,0.379466,0.330484,0.101728,0.834018,0.0844646,0.058768,0.0192151,0.00353425
upper_cabinet_0,1863,upper_cabinet,27,0.106053,0.770468,0.602676,1.23139,1.92195,1.11648,1.52519,3.38771,0.666909,1.33431,80.4284,112.663,0.167425,0.337656,99.957,0.183893,0.188481,0.560715,0.0754348,0.166312,0.125781,0.0717566,0.262059,0.417521,0.222314,0.0850874,0.013019,0.734121,0.153527,0.0707148,0.028979,0.0126575
cabinet_0,1864,cabinet,36,0.0928393,0.900449,0.804254,0.00547218,0.709701,0.209196,0.478304,2.6025,0.481077,1.47212,87.8174,135.097,0.0840955,0.593337,110.987,0.15252,0.186219,0.471557,0.0910003,0.170571,0.124438,0.142433,0.0342669,0.105985,0.375889,0.343738,0.140121,0.931423,0.0252803,0.0102081,0.0138725,0.0192165
cabinet_1,1865,cabinet,36,0.161482,0.833019,0.668787,0.0112274,0.716977,1.06884,0.423106,3.12945,0.324744,1.21822,86.0307,110.85,0.140786,0.500317,115.292,0.213091,0.198007,0.6302,0.0591451,0.0677823,0.109236,0.133636,0.0940863,0.198534,0.392745,0.24695,0.0676843,0.870768,0.0478276,0.00980576,0.0183695,0.053229
trash_bin_0,1866,trash_bin,89,0.0574404,0.389183,0.0550538,-0.000936806,0.284437,1.52402,0.182582,2.76518,0.0633389,0.162591,63.1817,44.2942,0.835435,0.208135,76.6244,0.203337,0.148934,0.922688,0.00562272,0.00646612,0.00899635,0.0562272,0.477369,0.409896,0.111049,0.00168681,0,0.0238965,0.0219286,0.074501,0.174866,0.704807
wall_3,1867,wall,13,0.25648,0.742541,0.485572,0.0110062,2.00553,1.39793,1.02581,1.15828,0.867689,4.02448,87.1282,125.226,0.113244,0.61576,148.491,0.108705,0.252946,0.654897,0.00474222,0.00322819,0.0309941,0.306139,0.097481,0.163572,0.0739917,0.386722,0.278234,0.864303,0.103742,0.0261997,0.00363715,0.00211877
wall_5,1868,wall,13,0.0363923,0.955123,0.914488,0.072167,1.93282,1.90453,1.00829,2.63369,0.220774,0.748907,85.6288,104.763,0.065056,0.724151,116.407,0.131608,0.295738,0.602224,0.0421877,0.119748,0.119878,0.115962,0.0796807,0.10852,0.124876,0.162801,0.524123,0.914391,0.0522695,0.0179352,0.0082861,0.00711782
doorframe_0,1869,doorframe,175,0.00543242,0.993827,0.988024,0.817427,1.18686,0.495556,0.995684,0.356508,0.000262447,0.0145132,89.4307,20.7536,0.777114,0.196089,31.2687,0.141716,0.0590224,0.991971,0,0,0,0.00802855,0.628903,0.358608,0.00892061,0.00356824,0,0.00356824,0.0124888,0.088314,0.407672,0.487957
upper_cabinet_2,1870,upper_cabinet,27,0.364637,0.607472,0.22889,1.20867,1.69235,-0.19363,1.31696,1.34049,0.132333,0.585766,36.5632,131.396,0.0722494,0.420493,90.7738,0.0843776,0.12249,0.390318,0.180703,0.224912,0.131114,0.0729534,0.0349639,0.413683,0.476887,0.0726172,0.00184905,0.948731,0.0388301,0.00672382,0.00420239,0.00151286
tray_0,1871,tray,44,0.387913,0.60972,0.220624,0.809336,1.10034,1.83114,0.947178,3.27321,0.00389043,0.141607,77.1111,49.9614,0.795663,0.127355,20.0969,0.185688,0.10225,0.931707,0.0658537,0,0,0.00243902,0.795122,0.2,0.00487805,0,0,0,0.0219512,0.160976,0.280488,0.536585
floor_0,1872,floor,14,0.27756,0.719499,0.440469,-0.0631191,0.064369,1.01765,-0.0110543,2.74058,0.460887,3.13814,1.17487,39.5842,0.671244,0.209183,31.8253,0.210319,0.116692,0.978184,0.00228213,0.00787143,0.00698178,0.00468031,0.492283,0.47217,0.0219317,0.00996016,0.00365528,0.0302479,0.0685414,0.259138,0.319383,0.32269
wall_6,1873,wall,13,0.330074,0.657952,0.321891,0.701952,1.52563,0.903176,1.01857,0.336683,0.11223,0.781848,87.6293,208.031,0.131821,0.66599,158.675,0.177025,0.166323,0.393696,9.50841e-05,0.000285252,0.0155938,0.59033,0.0381287,0.0518684,0.106875,0.642198,0.16093,0.882809,0.0478273,0.016402,0.0253399,0.0276219
freezer_0,1874,freezer,173,0.402875,0.583534,0.173864,0.582106,0.860683,0.938462,0.760916,0.661256,0.111536,0.390178,4.50742,159.365,0.0797462,0.635344,152.303,0.0639921,0.143814,0.518813,0.00243625,0.0188945,0.0952304,0.364626,0.0338639,0.0619079,0.0675654,0.828704,0.00795842,0.956202,0.036652,0.00641546,0.00051432,0.000216556
glass_door_0,1875,glass_door,174,0.150425,0.842064,0.687883,0.0100096,2.05933,1.6743,1.06727,2.22109,0.68616,2.80744,88.1363,131.272,0.156981,0.444824,127.036,0.184536,0.333733,0.566832,0.0361625,0.0592529,0.145991,0.191762,0.345425,0.24055,0.068936,0.104093,0.240997,0.745075,0.151726,0.0684891,0.0201855,0.0145246
wall_7,1876,wall,13,0.0792498,0.919627,0.839816,0.000336826,1.0341,1.60407,0.433084,1.82516,0.00638623,0.217726,89.4857,77.2627,0.287258,0.31058,108.642,0.170795,0.196574,0.831874,0.0040864,0.0142051,0.0215995,0.128235,0.317572,0.480054,0.0147889,0.187585,0,0.311539,0.431796,0.235844,0.0153726,0.00544853
mug_0,1877,mug,147,0.0598562,0.60867,0.383076,0.750031,0.854973,0.917301,0.796387,3.25569,0.00631805,0.0414036,34.1865,61.7923,0.225655,0.441584,90.4602,0.143885,0.145727,0.870968,0.00960879,0.0109815,0.0322581,0.0761839,0.0253946,0.438572,0.387097,0.120796,0.02814,0.467399,0.417296,0.108442,0.00549073,0.00137268
mug_1,1878,mug,147,0.033923,0.622382,0.416612,0.750031,0.854981,0.720102,0.798143,3.24672,0.00426264,0.0357467,8.52332,86.7881,0.20435,0.477482,107.156,0.171303,0.171696,0.745975,0.025641,0.0512821,0.0697674,0.107335,0.0226595,0.372093,0.3709,0.165772,0.0685748,0.579606,0.242695,0.166965,0.0101371,0.000596303
bottle_0,1879,bottle,12,0.0292005,0.637264,0.441296,0.750014,0.960025,-0.0253584,0.803596,2.17237,0.0129455,0.065471,57.1747,33.6825,0.73375,0.261958,18.6638,0.196481,0.122059,0.996936,0.000382995,0,0,0.00268097,0.345079,0.571812,0.0658751,0.0141708,0.00306396,0.0118728,0.0513213,0.170433,0.353121,0.413252
ceiling_0,1880,ceiling,53,0.172968,0.809047,0.627087,1.97366,2.26258,0.937922,2.15688,3.21435,0.970401,3.12921,2.33524,84.838,0.144029,0.15349,82.6635,0.116804,0.0511879,0.655173,0.162809,0.0763585,0.0516638,0.0539957,0.914314,0.082666,0.00301994,0,0,0.77211,0.197557,0.0250578,0.00273323,0.0025421
wall_2,1882,wall,13,0.0860189,0.905647,0.815461,-0.046261,2.00262,-1.75801,1.28967,3.01058,6.73847,10.4655,88.7572,107.847,0.145439,0.645556,112.724,0.180338,0.209237,0.657708,0.0590462,0.0458052,0.104704,0.132736,0.0483319,0.107906,0.150257,0.46555,0.227955,0.783678,0.11016,0.0623988,0.0364871,0.00727543
